student_id,lastname,dept,credits,instructor_id,name,dept,salary,name,dept,budget
70828,Kaska,Physics,88,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
70828,Kaska,Physics,88,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
27687,Yüksel,Physics,31,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
27687,Yüksel,Physics,31,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
28299,Grange,Languages,120,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
28299,Grange,Languages,120,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
28299,Grange,Languages,120,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
14869,Palmer,Astronomy,106,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
11152,Al-Tahat,English,87,4233,Luo,English,88791.453125,English,Palmer,611042.687500
11152,Al-Tahat,English,87,72553,Yin,English,46397.589844,English,Palmer,611042.687500
11152,Al-Tahat,English,87,95709,Sakurai,English,118143.976562,English,Palmer,611042.687500
11152,Al-Tahat,English,87,28097,Kean,English,35023.179688,English,Palmer,611042.687500
17507,Mathur,Mech. Eng.,48,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
17507,Mathur,Mech. Eng.,48,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
57107,Janssen,Astronomy,36,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
47670,Xue,Pol. Sci.,55,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
47670,Xue,Pol. Sci.,55,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
47670,Xue,Pol. Sci.,55,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
25718,Seyfert,Athletics,83,4034,Murata,Athletics,61387.558594,Athletics,Bronfman,734550.687500
25718,Seyfert,Athletics,83,16807,Yazdi,Athletics,98333.648438,Athletics,Bronfman,734550.687500
25718,Seyfert,Athletics,83,15347,Bawa,Athletics,72140.882812,Athletics,Bronfman,734550.687500
25718,Seyfert,Athletics,83,63287,Jaekel,Athletics,103146.867188,Athletics,Bronfman,734550.687500
25718,Seyfert,Athletics,83,41930,Tung,Athletics,50482.031250,Athletics,Bronfman,734550.687500
41091,Maillet,Geology,66,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
86674,Peter,Biology,105,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
86674,Peter,Biology,105,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
23506,Åström,Pol. Sci.,109,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
23506,Åström,Pol. Sci.,109,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
23506,Åström,Pol. Sci.,109,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
8022,Heng,Languages,74,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
8022,Heng,Languages,74,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
8022,Heng,Languages,74,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
86934,Berthold,Athletics,35,4034,Murata,Athletics,61387.558594,Athletics,Bronfman,734550.687500
86934,Berthold,Athletics,35,16807,Yazdi,Athletics,98333.648438,Athletics,Bronfman,734550.687500
86934,Berthold,Athletics,35,15347,Bawa,Athletics,72140.882812,Athletics,Bronfman,734550.687500
86934,Berthold,Athletics,35,63287,Jaekel,Athletics,103146.867188,Athletics,Bronfman,734550.687500
86934,Berthold,Athletics,35,41930,Tung,Athletics,50482.031250,Athletics,Bronfman,734550.687500
58172,Geißl,Astronomy,127,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
81610,Ching,Languages,0,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
81610,Ching,Languages,0,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
81610,Ching,Languages,0,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
77172,Klepper,Statistics,64,78699,Pingr,Statistics,59303.621094,Statistics,Taylor,395051.750000
77172,Klepper,Statistics,64,37687,Arias,Statistics,104563.382812,Statistics,Taylor,395051.750000
77172,Klepper,Statistics,64,90643,Choll,Statistics,57807.089844,Statistics,Taylor,395051.750000
77172,Klepper,Statistics,64,95030,Arinb,Statistics,54805.109375,Statistics,Taylor,395051.750000
77172,Klepper,Statistics,64,64871,Gutierrez,Statistics,45310.531250,Statistics,Taylor,395051.750000
77172,Klepper,Statistics,64,28400,Atanassov,Statistics,84982.921875,Statistics,Taylor,395051.750000
499,Seike,Elec. Eng.,52,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
499,Seike,Elec. Eng.,52,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
499,Seike,Elec. Eng.,52,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
499,Seike,Elec. Eng.,52,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
94730,Neff,Geology,101,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
40371,Trimble,Physics,109,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
40371,Trimble,Physics,109,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
3651,Narayanan,Elec. Eng.,14,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
3651,Narayanan,Elec. Eng.,14,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
3651,Narayanan,Elec. Eng.,14,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
3651,Narayanan,Elec. Eng.,14,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
85904,Harass,Cybernetics,120,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
85904,Harass,Cybernetics,120,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
85904,Harass,Cybernetics,120,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
85904,Harass,Cybernetics,120,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
73394,Blasbe,Geology,96,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
8807,Zacharias,Finance,33,6569,Mingoz,Finance,105311.382812,Finance,Candlestick,866831.750000
62705,Hoffman,Marketing,86,96895,Mird,Marketing,119921.406250,Marketing,Lambeau,210627.578125
62705,Hoffman,Marketing,86,74426,Kenje,Marketing,106554.726562,Marketing,Lambeau,210627.578125
62705,Hoffman,Marketing,86,58558,Dusserre,Marketing,66143.250000,Marketing,Lambeau,210627.578125
62705,Hoffman,Marketing,86,36897,Morris,Marketing,43770.359375,Marketing,Lambeau,210627.578125
11578,Kwan,Languages,37,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
11578,Kwan,Languages,37,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
11578,Kwan,Languages,37,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
68248,Tillmann,Athletics,83,4034,Murata,Athletics,61387.558594,Athletics,Bronfman,734550.687500
68248,Tillmann,Athletics,83,16807,Yazdi,Athletics,98333.648438,Athletics,Bronfman,734550.687500
68248,Tillmann,Athletics,83,15347,Bawa,Athletics,72140.882812,Athletics,Bronfman,734550.687500
68248,Tillmann,Athletics,83,63287,Jaekel,Athletics,103146.867188,Athletics,Bronfman,734550.687500
68248,Tillmann,Athletics,83,41930,Tung,Athletics,50482.031250,Athletics,Bronfman,734550.687500
98315,Saill,Pol. Sci.,65,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
98315,Saill,Pol. Sci.,65,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
98315,Saill,Pol. Sci.,65,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
62754,Durrant,Geology,54,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
41406,Dahmann,Biology,24,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
41406,Dahmann,Biology,24,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
82063,Zeng,Athletics,68,4034,Murata,Athletics,61387.558594,Athletics,Bronfman,734550.687500
82063,Zeng,Athletics,68,16807,Yazdi,Athletics,98333.648438,Athletics,Bronfman,734550.687500
82063,Zeng,Athletics,68,15347,Bawa,Athletics,72140.882812,Athletics,Bronfman,734550.687500
82063,Zeng,Athletics,68,63287,Jaekel,Athletics,103146.867188,Athletics,Bronfman,734550.687500
82063,Zeng,Athletics,68,41930,Tung,Athletics,50482.031250,Athletics,Bronfman,734550.687500
87706,Nakao,Physics,80,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
87706,Nakao,Physics,80,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
69960,Raïev,Biology,17,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
69960,Raïev,Biology,17,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
30252,Folkers,Geology,80,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
70098,Prabhakaran,Biology,61,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
70098,Prabhakaran,Biology,61,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
93986,Zahrani,Physics,73,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
93986,Zahrani,Physics,73,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
31364,Rieger,Biology,94,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
31364,Rieger,Biology,94,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
36494,Baccou,Psychology,41,35579,Soisalon-Soininen,Psychology,62579.609375,Psychology,Thompson,848175.062500
36494,Baccou,Psychology,41,22591,DAgostino,Psychology,59706.488281,Psychology,Thompson,848175.062500
69952,Muñoz,Psychology,115,35579,Soisalon-Soininen,Psychology,62579.609375,Psychology,Thompson,848175.062500
69952,Muñoz,Psychology,115,22591,DAgostino,Psychology,59706.488281,Psychology,Thompson,848175.062500
52523,Hobbs,English,14,4233,Luo,English,88791.453125,English,Palmer,611042.687500
52523,Hobbs,English,14,72553,Yin,English,46397.589844,English,Palmer,611042.687500
52523,Hobbs,English,14,95709,Sakurai,English,118143.976562,English,Palmer,611042.687500
52523,Hobbs,English,14,28097,Kean,English,35023.179688,English,Palmer,611042.687500
7149,Xin,Pol. Sci.,120,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
7149,Xin,Pol. Sci.,120,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
7149,Xin,Pol. Sci.,120,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
71878,Hayat,Finance,27,6569,Mingoz,Finance,105311.382812,Finance,Candlestick,866831.750000
29192,Gomez,Geology,81,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
79446,Frost,Pol. Sci.,24,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
79446,Frost,Pol. Sci.,24,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
79446,Frost,Pol. Sci.,24,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
77000,Cherchi,Physics,125,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
77000,Cherchi,Physics,125,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
1836,Marinov,Elec. Eng.,85,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
1836,Marinov,Elec. Eng.,85,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
1836,Marinov,Elec. Eng.,85,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
1836,Marinov,Elec. Eng.,85,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
84167,Sakanushi,Comp. Sci.,20,34175,Bondi,Comp. Sci.,115469.109375,Comp. Sci.,Lamberton,106378.687500
84167,Sakanushi,Comp. Sci.,20,3335,Bourrier,Comp. Sci.,80797.828125,Comp. Sci.,Lamberton,106378.687500
1087,Roses,Accounting,73,57180,Hau,Accounting,43966.289062,Accounting,Saucon,441840.906250
1087,Roses,Accounting,73,31955,Moreira,Accounting,71351.421875,Accounting,Saucon,441840.906250
1087,Roses,Accounting,73,14365,Lembr,Accounting,32241.560547,Accounting,Saucon,441840.906250
1087,Roses,Accounting,73,79081,Ullman,Accounting,47307.101562,Accounting,Saucon,441840.906250
5617,Souza,Languages,60,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
5617,Souza,Languages,60,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
5617,Souza,Languages,60,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
53547,Neubert,Mech. Eng.,66,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
53547,Neubert,Mech. Eng.,66,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
39978,Drig,English,92,4233,Luo,English,88791.453125,English,Palmer,611042.687500
39978,Drig,English,92,72553,Yin,English,46397.589844,English,Palmer,611042.687500
39978,Drig,English,92,95709,Sakurai,English,118143.976562,English,Palmer,611042.687500
39978,Drig,English,92,28097,Kean,English,35023.179688,English,Palmer,611042.687500
60748,Nagal,Elec. Eng.,58,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
60748,Nagal,Elec. Eng.,58,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
60748,Nagal,Elec. Eng.,58,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
60748,Nagal,Elec. Eng.,58,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
23449,Noda,Cybernetics,94,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
23449,Noda,Cybernetics,94,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
23449,Noda,Cybernetics,94,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
23449,Noda,Cybernetics,94,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
52385,Higuchi,Astronomy,78,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
2139,Agarwal,Physics,99,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
2139,Agarwal,Physics,99,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
12941,Ren,Marketing,76,96895,Mird,Marketing,119921.406250,Marketing,Lambeau,210627.578125
12941,Ren,Marketing,76,74426,Kenje,Marketing,106554.726562,Marketing,Lambeau,210627.578125
12941,Ren,Marketing,76,58558,Dusserre,Marketing,66143.250000,Marketing,Lambeau,210627.578125
12941,Ren,Marketing,76,36897,Morris,Marketing,43770.359375,Marketing,Lambeau,210627.578125
72521,Caleff,Mech. Eng.,48,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
72521,Caleff,Mech. Eng.,48,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
82580,Wyes,Mech. Eng.,103,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
82580,Wyes,Mech. Eng.,103,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
39901,Dellwo,Biology,82,80759,Queiroz,Biology,45538.320312,Biology,Candlestick,647610.562500
39901,Dellwo,Biology,82,81991,Valtchev,Biology,77036.179688,Biology,Candlestick,647610.562500
3493,Riser,Geology,16,77346,Mahmoud,Geology,99382.593750,Geology,Palmer,406557.937500
90353,Bruderm,Astronomy,46,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
69747,Beichn,Finance,34,6569,Mingoz,Finance,105311.382812,Finance,Candlestick,866831.750000
39514,Yean,Accounting,65,57180,Hau,Accounting,43966.289062,Accounting,Saucon,441840.906250
39514,Yean,Accounting,65,31955,Moreira,Accounting,71351.421875,Accounting,Saucon,441840.906250
39514,Yean,Accounting,65,14365,Lembr,Accounting,32241.560547,Accounting,Saucon,441840.906250
39514,Yean,Accounting,65,79081,Ullman,Accounting,47307.101562,Accounting,Saucon,441840.906250
36995,Sgot,Finance,79,6569,Mingoz,Finance,105311.382812,Finance,Candlestick,866831.750000
12971,Bumbau,Elec. Eng.,47,79653,Levine,Elec. Eng.,89805.828125,Elec. Eng.,Main,276527.625000
12971,Bumbau,Elec. Eng.,47,73623,Sullivan,Elec. Eng.,90038.093750,Elec. Eng.,Main,276527.625000
12971,Bumbau,Elec. Eng.,47,42782,Vicentino,Elec. Eng.,34272.671875,Elec. Eng.,Main,276527.625000
12971,Bumbau,Elec. Eng.,47,3199,Gustafsson,Elec. Eng.,82534.367188,Elec. Eng.,Main,276527.625000
76768,Oblak,Pol. Sci.,56,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
76768,Oblak,Pol. Sci.,56,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
76768,Oblak,Pol. Sci.,56,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
63390,Loudn,Cybernetics,41,63395,McKinnon,Cybernetics,94333.992188,Cybernetics,Mercer,794541.437500
63390,Loudn,Cybernetics,41,65931,Pimenta,Cybernetics,79866.953125,Cybernetics,Mercer,794541.437500
63390,Loudn,Cybernetics,41,90376,Bietzk,Cybernetics,117836.500000,Cybernetics,Mercer,794541.437500
63390,Loudn,Cybernetics,41,99052,Dale,Cybernetics,93348.828125,Cybernetics,Mercer,794541.437500
19824,Savelieva,Physics,7,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
19824,Savelieva,Physics,7,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
46769,Kivv,Psychology,85,35579,Soisalon-Soininen,Psychology,62579.609375,Psychology,Thompson,848175.062500
46769,Kivv,Psychology,85,22591,DAgostino,Psychology,59706.488281,Psychology,Thompson,848175.062500
65400,Horecz,Psychology,49,35579,Soisalon-Soininen,Psychology,62579.609375,Psychology,Thompson,848175.062500
65400,Horecz,Psychology,49,22591,DAgostino,Psychology,59706.488281,Psychology,Thompson,848175.062500
44258,Steinmetz,Accounting,28,57180,Hau,Accounting,43966.289062,Accounting,Saucon,441840.906250
44258,Steinmetz,Accounting,28,31955,Moreira,Accounting,71351.421875,Accounting,Saucon,441840.906250
44258,Steinmetz,Accounting,28,14365,Lembr,Accounting,32241.560547,Accounting,Saucon,441840.906250
44258,Steinmetz,Accounting,28,79081,Ullman,Accounting,47307.101562,Accounting,Saucon,441840.906250
81896,Feldman,Finance,46,6569,Mingoz,Finance,105311.382812,Finance,Candlestick,866831.750000
79772,Witty,Marketing,4,96895,Mird,Marketing,119921.406250,Marketing,Lambeau,210627.578125
79772,Witty,Marketing,4,74426,Kenje,Marketing,106554.726562,Marketing,Lambeau,210627.578125
79772,Witty,Marketing,4,58558,Dusserre,Marketing,66143.250000,Marketing,Lambeau,210627.578125
79772,Witty,Marketing,4,36897,Morris,Marketing,43770.359375,Marketing,Lambeau,210627.578125
46155,Kruglyak,Astronomy,67,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
63502,Xie,Languages,69,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
63502,Xie,Languages,69,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
63502,Xie,Languages,69,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
39521,Holloway,Accounting,113,57180,Hau,Accounting,43966.289062,Accounting,Saucon,441840.906250
39521,Holloway,Accounting,113,31955,Moreira,Accounting,71351.421875,Accounting,Saucon,441840.906250
39521,Holloway,Accounting,113,14365,Lembr,Accounting,32241.560547,Accounting,Saucon,441840.906250
39521,Holloway,Accounting,113,79081,Ullman,Accounting,47307.101562,Accounting,Saucon,441840.906250
96741,Kobayashi,Comp. Sci.,87,34175,Bondi,Comp. Sci.,115469.109375,Comp. Sci.,Lamberton,106378.687500
96741,Kobayashi,Comp. Sci.,87,3335,Bourrier,Comp. Sci.,80797.828125,Comp. Sci.,Lamberton,106378.687500
59673,Mertens,Astronomy,98,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
13365,Wolter,Mech. Eng.,55,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
13365,Wolter,Mech. Eng.,55,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
19735,Bishop,Physics,9,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
19735,Bishop,Physics,9,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
34126,Schreitm,Accounting,14,57180,Hau,Accounting,43966.289062,Accounting,Saucon,441840.906250
34126,Schreitm,Accounting,14,31955,Moreira,Accounting,71351.421875,Accounting,Saucon,441840.906250
34126,Schreitm,Accounting,14,14365,Lembr,Accounting,32241.560547,Accounting,Saucon,441840.906250
34126,Schreitm,Accounting,14,79081,Ullman,Accounting,47307.101562,Accounting,Saucon,441840.906250
16467,Meyl,Comp. Sci.,92,34175,Bondi,Comp. Sci.,115469.109375,Comp. Sci.,Lamberton,106378.687500
16467,Meyl,Comp. Sci.,92,3335,Bourrier,Comp. Sci.,80797.828125,Comp. Sci.,Lamberton,106378.687500
80248,Satoh,English,74,4233,Luo,English,88791.453125,English,Palmer,611042.687500
80248,Satoh,English,74,72553,Yin,English,46397.589844,English,Palmer,611042.687500
80248,Satoh,English,74,95709,Sakurai,English,118143.976562,English,Palmer,611042.687500
80248,Satoh,English,74,28097,Kean,English,35023.179688,English,Palmer,611042.687500
58634,Choung,Finance,101,6569,Mingoz,Finance,105311.382812,Finance,Candlestick,866831.750000
51975,Nicol,Languages,127,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
51975,Nicol,Languages,127,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
51975,Nicol,Languages,127,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
85981,Kahs,Statistics,91,78699,Pingr,Statistics,59303.621094,Statistics,Taylor,395051.750000
85981,Kahs,Statistics,91,37687,Arias,Statistics,104563.382812,Statistics,Taylor,395051.750000
85981,Kahs,Statistics,91,90643,Choll,Statistics,57807.089844,Statistics,Taylor,395051.750000
85981,Kahs,Statistics,91,95030,Arinb,Statistics,54805.109375,Statistics,Taylor,395051.750000
85981,Kahs,Statistics,91,64871,Gutierrez,Statistics,45310.531250,Statistics,Taylor,395051.750000
85981,Kahs,Statistics,91,28400,Atanassov,Statistics,84982.921875,Statistics,Taylor,395051.750000
94142,Simon,Languages,45,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
94142,Simon,Languages,45,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
94142,Simon,Languages,45,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
79697,Marquis,Accounting,75,57180,Hau,Accounting,43966.289062,Accounting,Saucon,441840.906250
79697,Marquis,Accounting,75,31955,Moreira,Accounting,71351.421875,Accounting,Saucon,441840.906250
79697,Marquis,Accounting,75,14365,Lembr,Accounting,32241.560547,Accounting,Saucon,441840.906250
79697,Marquis,Accounting,75,79081,Ullman,Accounting,47307.101562,Accounting,Saucon,441840.906250
90089,Mohan,Astronomy,28,43779,Romero,Astronomy,79070.078125,Astronomy,Taylor,617253.937500
20244,Abu-B,Marketing,112,96895,Mird,Marketing,119921.406250,Marketing,Lambeau,210627.578125
20244,Abu-B,Marketing,112,74426,Kenje,Marketing,106554.726562,Marketing,Lambeau,210627.578125
20244,Abu-B,Marketing,112,58558,Dusserre,Marketing,66143.250000,Marketing,Lambeau,210627.578125
20244,Abu-B,Marketing,112,36897,Morris,Marketing,43770.359375,Marketing,Lambeau,210627.578125
37350,Sohn,Physics,49,50330,Shuming,Physics,108011.812500,Physics,Wrigley,942162.750000
37350,Sohn,Physics,49,74420,Voronina,Physics,121141.992188,Physics,Wrigley,942162.750000
81638,Chiu,Statistics,30,78699,Pingr,Statistics,59303.621094,Statistics,Taylor,395051.750000
81638,Chiu,Statistics,30,37687,Arias,Statistics,104563.382812,Statistics,Taylor,395051.750000
81638,Chiu,Statistics,30,90643,Choll,Statistics,57807.089844,Statistics,Taylor,395051.750000
81638,Chiu,Statistics,30,95030,Arinb,Statistics,54805.109375,Statistics,Taylor,395051.750000
81638,Chiu,Statistics,30,64871,Gutierrez,Statistics,45310.531250,Statistics,Taylor,395051.750000
81638,Chiu,Statistics,30,28400,Atanassov,Statistics,84982.921875,Statistics,Taylor,395051.750000
90914,Grange,Pol. Sci.,38,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
90914,Grange,Pol. Sci.,38,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
90914,Grange,Pol. Sci.,38,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
75395,Moscarini,Psychology,19,35579,Soisalon-Soininen,Psychology,62579.609375,Psychology,Thompson,848175.062500
75395,Moscarini,Psychology,19,22591,DAgostino,Psychology,59706.488281,Psychology,Thompson,848175.062500
42556,Tsantis,Languages,43,50885,Konstantinides,Languages,32570.500000,Languages,Linderman,601283.625000
42556,Tsantis,Languages,43,59795,Desyl,Languages,48803.378906,Languages,Linderman,601283.625000
42556,Tsantis,Languages,43,25946,Liley,Languages,90891.687500,Languages,Linderman,601283.625000
10556,Reed,English,79,4233,Luo,English,88791.453125,English,Palmer,611042.687500
10556,Reed,English,79,72553,Yin,English,46397.589844,English,Palmer,611042.687500
10556,Reed,English,79,95709,Sakurai,English,118143.976562,English,Palmer,611042.687500
10556,Reed,English,79,28097,Kean,English,35023.179688,English,Palmer,611042.687500
39619,Dwyer,Mech. Eng.,89,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
39619,Dwyer,Mech. Eng.,89,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
38288,Matsuda,Mech. Eng.,107,97302,Bertolino,Mech. Eng.,51647.570312,Mech. Eng.,Rauch,520350.656250
38288,Matsuda,Mech. Eng.,107,48507,Lent,Mech. Eng.,107978.468750,Mech. Eng.,Rauch,520350.656250
38548,Scibili,Pol. Sci.,88,48570,Sarkar,Pol. Sci.,87549.796875,Pol. Sci.,Whitman,573745.062500
38548,Scibili,Pol. Sci.,88,52647,Bancilhon,Pol. Sci.,87958.007812,Pol. Sci.,Whitman,573745.062500
38548,Scibili,Pol. Sci.,88,19368,Wieland,Pol. Sci.,124651.406250,Pol. Sci.,Whitman,573745.062500
15698,Dink,Psychology,72,35579,Soisalon-Soininen,Psychology,62579.609375,Psychology,Thompson,848175.062500
15698,Dink,Psychology,72,22591,DAgostino,Psychology,59706.488281,Psychology,Thompson,848175.062500
